chlor_raw,lat,lon,chlor
382.5,-39.9952422372114,-73.9695262826117,-0.21324857785443882
382.5,-39.9952422372114,-73.9650347061911,-0.21324857785443882
382.5,-39.9952422372114,-73.96054312977051,-0.21324857785443882
321.0,-39.9952422372114,-73.95605155334991,-0.2893749849392031
321.0,-39.9952422372114,-73.95155997692932,-0.2893749849392031
321.0,-39.9952422372114,-73.94706840050871,-0.2893749849392031
321.0,-39.9952422372114,-73.94257682408812,-0.2893749849392031
321.0,-39.9952422372114,-73.93808524766752,-0.2893749849392031
321.0,-39.9952422372114,-73.93359367124692,-0.2893749849392031
321.0,-39.9952422372114,-73.92910209482632,-0.2893749849392031
321.0,-39.9952422372114,-73.92461051840573,-0.2893749849392031
321.0,-39.9952422372114,-73.92011894198512,-0.2893749849392031
267.0,-39.9952422372114,-73.91562736556453,-0.3693687559795
267.0,-39.9952422372114,-73.91113578914393,-0.3693687559795
267.0,-39.9952422372114,-73.90664421272334,-0.3693687559795
267.0,-39.9952422372114,-73.90215263630274,-0.3693687559795
267.0,-39.9952422372114,-73.89766105988214,-0.3693687559795
267.0,-39.9952422372114,-73.89316948346155,-0.3693687559795
267.0,-39.9952422372114,-73.88867790704094,-0.3693687559795
267.0,-39.9952422372114,-73.88418633062035,-0.3693687559795
267.0,-39.9952422372114,-73.87969475419975,-0.3693687559795
267.0,-39.9952422372114,-73.87520317777916,-0.3693687559795
197.0,-39.9952422372114,-73.87071160135855,-0.5014137911824822
197.0,-39.9952422372114,-73.86622002493796,-0.5014137911824822
197.0,-39.9952422372114,-73.86172844851735,-0.5014137911824822
197.0,-39.9952422372114,-73.85723687209676,-0.5014137911824822
197.0,-39.9952422372114,-73.85274529567616,-0.5014137911824822
197.0,-39.9952422372114,-73.84825371925557,-0.5014137911824822
197.0,-39.9952422372114,-73.84376214283498,-0.5014137911824822
197.0,-39.9952422372114,-73.83927056641437,-0.5014137911824822
197.0,-39.9952422372114,-73.83477898999378,-0.5014137911824822
197.0,-39.9952422372114,-73.83028741357317,-0.5014137911824822
197.0,-39.9952422372114,-73.82579583715258,-0.5014137911824822
197.0,-39.9952422372114,-73.82130426073198,-0.5014137911824822
197.0,-39.9952422372114,-73.81681268431139,-0.5014137911824822
197.0,-39.9952422372114,-73.81232110789078,-0.5014137911824822
197.0,-39.9952422372114,-73.80782953147019,-0.5014137911824822
197.0,-39.9952422372114,-73.80333795504959,-0.5014137911824822
197.0,-39.9952422372114,-73.798846378629,-0.5014137911824822
197.0,-39.9952422372114,-73.79435480220839,-0.5014137911824822
184.0,-39.9952422372114,-73.7898632257878,-0.5310621943345387
184.0,-39.9952422372114,-73.7853716493672,-0.5310621943345387
184.0,-39.9952422372114,-73.7808800729466,-0.5310621943345387
184.0,-39.9952422372114,-73.77638849652601,-0.5310621943345387
184.0,-39.9952422372114,-73.7718969201054,-0.5310621943345387
184.0,-39.9952422372114,-73.76740534368481,-0.5310621943345387
184.0,-39.9952422372114,-73.76291376726421,-0.5310621943345387
184.0,-39.9952422372114,-73.75842219084362,-0.5310621943345387
184.0,-39.9952422372114,-73.75393061442301,-0.5310621943345387
225.0,-39.9952422372114,-73.74943903800242,-0.4436974992327127
225.0,-39.9952422372114,-73.74494746158182,-0.4436974992327127
225.0,-39.9952422372114,-73.74045588516123,-0.4436974992327127
225.0,-39.9952422372114,-73.73596430874062,-0.4436974992327127
225.0,-39.9952422372114,-73.73147273232003,-0.4436974992327127
225.0,-39.9952422372114,-73.72698115589944,-0.4436974992327127
225.0,-39.9952422372114,-73.72248957947883,-0.4436974992327127
225.0,-39.9952422372114,-73.71799800305824,-0.4436974992327127
225.0,-39.9952422372114,-73.71350642663764,-0.4436974992327127
225.0,-39.9952422372114,-73.70901485021705,-0.4436974992327127
273.0,-39.9952422372114,-73.70452327379644,-0.3597173703033192
273.0,-39.9952422372114,-73.70003169737585,-0.3597173703033192
273.0,-39.9952422372114,-73.69554012095524,-0.3597173703033192
273.0,-39.9952422372114,-73.69104854453465,-0.3597173703033192
273.0,-39.9952422372114,-73.68655696811405,-0.3597173703033192
273.0,-39.9952422372114,-73.68206539169346,-0.3597173703033192
273.0,-39.9952422372114,-73.67757381527285,-0.3597173703033192
273.0,-39.9952422372114,-73.67308223885226,-0.3597173703033192
273.0,-39.9952422372114,-73.66859066243167,-0.3597173703033192
382.5,-39.9907506607908,-73.99647574113528,-0.21324857785443882
382.5,-39.9907506607908,-73.9919841647147,-0.21324857785443882
382.5,-39.9907506607908,-73.98749258829409,-0.21324857785443882
382.5,-39.9907506607908,-73.9830010118735,-0.21324857785443882
382.5,-39.9907506607908,-73.97850943545289,-0.21324857785443882
382.5,-39.9907506607908,-73.9740178590323,-0.21324857785443882
382.5,-39.9907506607908,-73.9695262826117,-0.21324857785443882
382.5,-39.9907506607908,-73.9650347061911,-0.21324857785443882
382.5,-39.9907506607908,-73.96054312977051,-0.21324857785443882
321.0,-39.9907506607908,-73.95605155334991,-0.2893749849392031
321.0,-39.9907506607908,-73.95155997692932,-0.2893749849392031
321.0,-39.9907506607908,-73.94706840050871,-0.2893749849392031
321.0,-39.9907506607908,-73.94257682408812,-0.2893749849392031
321.0,-39.9907506607908,-73.93808524766752,-0.2893749849392031
321.0,-39.9907506607908,-73.93359367124692,-0.2893749849392031
321.0,-39.9907506607908,-73.92910209482632,-0.2893749849392031
321.0,-39.9907506607908,-73.92461051840573,-0.2893749849392031
321.0,-39.9907506607908,-73.92011894198512,-0.2893749849392031
267.0,-39.9907506607908,-73.91562736556453,-0.3693687559795
267.0,-39.9907506607908,-73.91113578914393,-0.3693687559795
267.0,-39.9907506607908,-73.90664421272334,-0.3693687559795
267.0,-39.9907506607908,-73.90215263630274,-0.3693687559795
267.0,-39.9907506607908,-73.89766105988214,-0.3693687559795
267.0,-39.9907506607908,-73.89316948346155,-0.3693687559795
267.0,-39.9907506607908,-73.88867790704094,-0.3693687559795
267.0,-39.9907506607908,-73.88418633062035,-0.3693687559795
267.0,-39.9907506607908,-73.87969475419975,-0.3693687559795
267.0,-39.9907506607908,-73.87520317777916,-0.3693687559795
197.0,-39.9907506607908,-73.87071160135855,-0.5014137911824822
197.0,-39.9907506607908,-73.86622002493796,-0.5014137911824822
197.0,-39.9907506607908,-73.86172844851735,-0.5014137911824822
197.0,-39.9907506607908,-73.85723687209676,-0.5014137911824822
197.0,-39.9907506607908,-73.85274529567616,-0.5014137911824822
197.0,-39.9907506607908,-73.84825371925557,-0.5014137911824822
197.0,-39.9907506607908,-73.84376214283498,-0.5014137911824822
197.0,-39.9907506607908,-73.83927056641437,-0.5014137911824822
197.0,-39.9907506607908,-73.83477898999378,-0.5014137911824822
197.0,-39.9907506607908,-73.83028741357317,-0.5014137911824822
197.0,-39.9907506607908,-73.82579583715258,-0.5014137911824822
197.0,-39.9907506607908,-73.82130426073198,-0.5014137911824822
197.0,-39.9907506607908,-73.81681268431139,-0.5014137911824822
197.0,-39.9907506607908,-73.81232110789078,-0.5014137911824822
197.0,-39.9907506607908,-73.80782953147019,-0.5014137911824822
197.0,-39.9907506607908,-73.80333795504959,-0.5014137911824822
197.0,-39.9907506607908,-73.798846378629,-0.5014137911824822
197.0,-39.9907506607908,-73.79435480220839,-0.5014137911824822
184.0,-39.9907506607908,-73.7898632257878,-0.5310621943345387
184.0,-39.9907506607908,-73.7853716493672,-0.5310621943345387
184.0,-39.9907506607908,-73.7808800729466,-0.5310621943345387
184.0,-39.9907506607908,-73.77638849652601,-0.5310621943345387
184.0,-39.9907506607908,-73.7718969201054,-0.5310621943345387
184.0,-39.9907506607908,-73.76740534368481,-0.5310621943345387
184.0,-39.9907506607908,-73.76291376726421,-0.5310621943345387
184.0,-39.9907506607908,-73.75842219084362,-0.5310621943345387
184.0,-39.9907506607908,-73.75393061442301,-0.5310621943345387
225.0,-39.9907506607908,-73.74943903800242,-0.4436974992327127
225.0,-39.9907506607908,-73.74494746158182,-0.4436974992327127
225.0,-39.9907506607908,-73.74045588516123,-0.4436974992327127
225.0,-39.9907506607908,-73.73596430874062,-0.4436974992327127
225.0,-39.9907506607908,-73.73147273232003,-0.4436974992327127
225.0,-39.9907506607908,-73.72698115589944,-0.4436974992327127
225.0,-39.9907506607908,-73.72248957947883,-0.4436974992327127
225.0,-39.9907506607908,-73.71799800305824,-0.4436974992327127
225.0,-39.9907506607908,-73.71350642663764,-0.4436974992327127
225.0,-39.9907506607908,-73.70901485021705,-0.4436974992327127
273.0,-39.9907506607908,-73.70452327379644,-0.3597173703033192
273.0,-39.9907506607908,-73.70003169737585,-0.3597173703033192
273.0,-39.9907506607908,-73.69554012095524,-0.3597173703033192
273.0,-39.9907506607908,-73.69104854453465,-0.3597173703033192
273.0,-39.9907506607908,-73.68655696811405,-0.3597173703033192
273.0,-39.9907506607908,-73.68206539169346,-0.3597173703033192
273.0,-39.9907506607908,-73.67757381527285,-0.3597173703033192
273.0,-39.9907506607908,-73.67308223885226,-0.3597173703033192
273.0,-39.9907506607908,-73.66859066243167,-0.3597173703033192
382.5,-39.986259084370204,-73.99647574113528,-0.21324857785443882
382.5,-39.986259084370204,-73.9919841647147,-0.21324857785443882
382.5,-39.986259084370204,-73.98749258829409,-0.21324857785443882
382.5,-39.986259084370204,-73.9830010118735,-0.21324857785443882
382.5,-39.986259084370204,-73.97850943545289,-0.21324857785443882
382.5,-39.986259084370204,-73.9740178590323,-0.21324857785443882
382.5,-39.986259084370204,-73.9695262826117,-0.21324857785443882
382.5,-39.986259084370204,-73.9650347061911,-0.21324857785443882
382.5,-39.986259084370204,-73.96054312977051,-0.21324857785443882
321.0,-39.986259084370204,-73.95605155334991,-0.2893749849392031
321.0,-39.986259084370204,-73.95155997692932,-0.2893749849392031
321.0,-39.986259084370204,-73.94706840050871,-0.2893749849392031
321.0,-39.986259084370204,-73.94257682408812,-0.2893749849392031
321.0,-39.986259084370204,-73.93808524766752,-0.2893749849392031
321.0,-39.986259084370204,-73.93359367124692,-0.2893749849392031
321.0,-39.986259084370204,-73.92910209482632,-0.2893749849392031
321.0,-39.986259084370204,-73.92461051840573,-0.2893749849392031
321.0,-39.986259084370204,-73.92011894198512,-0.2893749849392031
267.0,-39.986259084370204,-73.91562736556453,-0.3693687559795
267.0,-39.986259084370204,-73.91113578914393,-0.3693687559795
267.0,-39.986259084370204,-73.90664421272334,-0.3693687559795
267.0,-39.986259084370204,-73.90215263630274,-0.3693687559795
267.0,-39.986259084370204,-73.89766105988214,-0.3693687559795
267.0,-39.986259084370204,-73.89316948346155,-0.3693687559795
267.0,-39.986259084370204,-73.88867790704094,-0.3693687559795
267.0,-39.986259084370204,-73.88418633062035,-0.3693687559795
267.0,-39.986259084370204,-73.87969475419975,-0.3693687559795
267.0,-39.986259084370204,-73.87520317777916,-0.3693687559795
197.0,-39.986259084370204,-73.87071160135855,-0.5014137911824822
197.0,-39.986259084370204,-73.86622002493796,-0.5014137911824822
197.0,-39.986259084370204,-73.86172844851735,-0.5014137911824822
197.0,-39.986259084370204,-73.85723687209676,-0.5014137911824822
197.0,-39.986259084370204,-73.85274529567616,-0.5014137911824822
197.0,-39.986259084370204,-73.84825371925557,-0.5014137911824822
197.0,-39.986259084370204,-73.84376214283498,-0.5014137911824822
197.0,-39.986259084370204,-73.83927056641437,-0.5014137911824822
197.0,-39.986259084370204,-73.83477898999378,-0.5014137911824822
197.0,-39.986259084370204,-73.83028741357317,-0.5014137911824822
197.0,-39.986259084370204,-73.82579583715258,-0.5014137911824822
197.0,-39.986259084370204,-73.82130426073198,-0.5014137911824822
197.0,-39.986259084370204,-73.81681268431139,-0.5014137911824822
197.0,-39.986259084370204,-73.81232110789078,-0.5014137911824822
197.0,-39.986259084370204,-73.80782953147019,-0.5014137911824822
197.0,-39.986259084370204,-73.80333795504959,-0.5014137911824822
197.0,-39.986259084370204,-73.798846378629,-0.5014137911824822
197.0,-39.986259084370204,-73.79435480220839,-0.5014137911824822
184.0,-39.986259084370204,-73.7898632257878,-0.5310621943345387
184.0,-39.986259084370204,-73.7853716493672,-0.5310621943345387
184.0,-39.986259084370204,-73.7808800729466,-0.5310621943345387
184.0,-39.986259084370204,-73.77638849652601,-0.5310621943345387
184.0,-39.986259084370204,-73.7718969201054,-0.5310621943345387
184.0,-39.986259084370204,-73.76740534368481,-0.5310621943345387
184.0,-39.986259084370204,-73.76291376726421,-0.5310621943345387
184.0,-39.986259084370204,-73.75842219084362,-0.5310621943345387
184.0,-39.986259084370204,-73.75393061442301,-0.5310621943345387
225.0,-39.986259084370204,-73.74943903800242,-0.4436974992327127
225.0,-39.986259084370204,-73.74494746158182,-0.4436974992327127
225.0,-39.986259084370204,-73.74045588516123,-0.4436974992327127
225.0,-39.986259084370204,-73.73596430874062,-0.4436974992327127
225.0,-39.986259084370204,-73.73147273232003,-0.4436974992327127
225.0,-39.986259084370204,-73.72698115589944,-0.4436974992327127
225.0,-39.986259084370204,-73.72248957947883,-0.4436974992327127
225.0,-39.986259084370204,-73.71799800305824,-0.4436974992327127
225.0,-39.986259084370204,-73.71350642663764,-0.4436974992327127
225.0,-39.986259084370204,-73.70901485021705,-0.4436974992327127
273.0,-39.986259084370204,-73.70452327379644,-0.3597173703033192
273.0,-39.986259084370204,-73.70003169737585,-0.3597173703033192
273.0,-39.986259084370204,-73.69554012095524,-0.3597173703033192
273.0,-39.986259084370204,-73.69104854453465,-0.3597173703033192
273.0,-39.986259084370204,-73.68655696811405,-0.3597173703033192
273.0,-39.986259084370204,-73.68206539169346,-0.3597173703033192
273.0,-39.986259084370204,-73.67757381527285,-0.3597173703033192
273.0,-39.986259084370204,-73.67308223885226,-0.3597173703033192
273.0,-39.986259084370204,-73.66859066243167,-0.3597173703033192
382.5,-39.981767507949606,-73.99647574113528,-0.21324857785443882
382.5,-39.981767507949606,-73.9919841647147,-0.21324857785443882
382.5,-39.981767507949606,-73.98749258829409,-0.21324857785443882
382.5,-39.981767507949606,-73.9830010118735,-0.21324857785443882
382.5,-39.981767507949606,-73.97850943545289,-0.21324857785443882
382.5,-39.981767507949606,-73.9740178590323,-0.21324857785443882
382.5,-39.981767507949606,-73.9695262826117,-0.21324857785443882
382.5,-39.981767507949606,-73.9650347061911,-0.21324857785443882
382.5,-39.981767507949606,-73.96054312977051,-0.21324857785443882
321.0,-39.981767507949606,-73.95605155334991,-0.2893749849392031
321.0,-39.981767507949606,-73.95155997692932,-0.2893749849392031
321.0,-39.981767507949606,-73.94706840050871,-0.2893749849392031
321.0,-39.981767507949606,-73.94257682408812,-0.2893749849392031
321.0,-39.981767507949606,-73.93808524766752,-0.2893749849392031
321.0,-39.981767507949606,-73.93359367124692,-0.2893749849392031
321.0,-39.981767507949606,-73.92910209482632,-0.2893749849392031
321.0,-39.981767507949606,-73.92461051840573,-0.2893749849392031
321.0,-39.981767507949606,-73.92011894198512,-0.2893749849392031
267.0,-39.981767507949606,-73.91562736556453,-0.3693687559795
267.0,-39.981767507949606,-73.91113578914393,-0.3693687559795
267.0,-39.981767507949606,-73.90664421272334,-0.3693687559795
267.0,-39.981767507949606,-73.90215263630274,-0.3693687559795
267.0,-39.981767507949606,-73.89766105988214,-0.3693687559795
267.0,-39.981767507949606,-73.89316948346155,-0.3693687559795
267.0,-39.981767507949606,-73.88867790704094,-0.3693687559795
267.0,-39.981767507949606,-73.88418633062035,-0.3693687559795
267.0,-39.981767507949606,-73.87969475419975,-0.3693687559795
267.0,-39.981767507949606,-73.87520317777916,-0.3693687559795
197.0,-39.981767507949606,-73.87071160135855,-0.5014137911824822
197.0,-39.981767507949606,-73.86622002493796,-0.5014137911824822
197.0,-39.981767507949606,-73.86172844851735,-0.5014137911824822
197.0,-39.981767507949606,-73.85723687209676,-0.5014137911824822
197.0,-39.981767507949606,-73.85274529567616,-0.5014137911824822
197.0,-39.981767507949606,-73.84825371925557,-0.5014137911824822
197.0,-39.981767507949606,-73.84376214283498,-0.5014137911824822
197.0,-39.981767507949606,-73.83927056641437,-0.5014137911824822
197.0,-39.981767507949606,-73.83477898999378,-0.5014137911824822
197.0,-39.981767507949606,-73.83028741357317,-0.5014137911824822
197.0,-39.981767507949606,-73.82579583715258,-0.5014137911824822
197.0,-39.981767507949606,-73.82130426073198,-0.5014137911824822
197.0,-39.981767507949606,-73.81681268431139,-0.5014137911824822
197.0,-39.981767507949606,-73.81232110789078,-0.5014137911824822
197.0,-39.981767507949606,-73.80782953147019,-0.5014137911824822
197.0,-39.981767507949606,-73.80333795504959,-0.5014137911824822
197.0,-39.981767507949606,-73.798846378629,-0.5014137911824822
197.0,-39.981767507949606,-73.79435480220839,-0.5014137911824822
184.0,-39.981767507949606,-73.7898632257878,-0.5310621943345387
184.0,-39.981767507949606,-73.7853716493672,-0.5310621943345387
184.0,-39.981767507949606,-73.7808800729466,-0.5310621943345387
184.0,-39.981767507949606,-73.77638849652601,-0.5310621943345387
184.0,-39.981767507949606,-73.7718969201054,-0.5310621943345387
184.0,-39.981767507949606,-73.76740534368481,-0.5310621943345387
184.0,-39.981767507949606,-73.76291376726421,-0.5310621943345387
184.0,-39.981767507949606,-73.75842219084362,-0.5310621943345387
184.0,-39.981767507949606,-73.75393061442301,-0.5310621943345387
225.0,-39.981767507949606,-73.74943903800242,-0.4436974992327127
225.0,-39.981767507949606,-73.74494746158182,-0.4436974992327127
225.0,-39.981767507949606,-73.74045588516123,-0.4436974992327127
225.0,-39.981767507949606,-73.73596430874062,-0.4436974992327127
225.0,-39.981767507949606,-73.73147273232003,-0.4436974992327127
225.0,-39.981767507949606,-73.72698115589944,-0.4436974992327127
225.0,-39.981767507949606,-73.72248957947883,-0.4436974992327127
225.0,-39.981767507949606,-73.71799800305824,-0.4436974992327127
225.0,-39.981767507949606,-73.71350642663764,-0.4436974992327127
225.0,-39.981767507949606,-73.70901485021705,-0.4436974992327127
273.0,-39.981767507949606,-73.70452327379644,-0.3597173703033192
273.0,-39.981767507949606,-73.70003169737585,-0.3597173703033192
273.0,-39.981767507949606,-73.69554012095524,-0.3597173703033192
273.0,-39.981767507949606,-73.69104854453465,-0.3597173703033192
273.0,-39.981767507949606,-73.68655696811405,-0.3597173703033192
273.0,-39.981767507949606,-73.68206539169346,-0.3597173703033192
273.0,-39.981767507949606,-73.67757381527285,-0.3597173703033192
273.0,-39.981767507949606,-73.67308223885226,-0.3597173703033192
273.0,-39.981767507949606,-73.66859066243167,-0.3597173703033192
382.5,-39.97727593152901,-73.99647574113528,-0.21324857785443882
382.5,-39.97727593152901,-73.9919841647147,-0.21324857785443882
382.5,-39.97727593152901,-73.98749258829409,-0.21324857785443882
382.5,-39.97727593152901,-73.9830010118735,-0.21324857785443882
382.5,-39.97727593152901,-73.97850943545289,-0.21324857785443882
382.5,-39.97727593152901,-73.9740178590323,-0.21324857785443882
382.5,-39.97727593152901,-73.9695262826117,-0.21324857785443882
382.5,-39.97727593152901,-73.9650347061911,-0.21324857785443882
382.5,-39.97727593152901,-73.96054312977051,-0.21324857785443882
321.0,-39.97727593152901,-73.95605155334991,-0.2893749849392031
321.0,-39.97727593152901,-73.95155997692932,-0.2893749849392031
321.0,-39.97727593152901,-73.94706840050871,-0.2893749849392031
321.0,-39.97727593152901,-73.94257682408812,-0.2893749849392031
321.0,-39.97727593152901,-73.93808524766752,-0.2893749849392031
321.0,-39.97727593152901,-73.93359367124692,-0.2893749849392031
321.0,-39.97727593152901,-73.92910209482632,-0.2893749849392031
321.0,-39.97727593152901,-73.92461051840573,-0.2893749849392031
321.0,-39.97727593152901,-73.92011894198512,-0.2893749849392031
267.0,-39.97727593152901,-73.91562736556453,-0.3693687559795
267.0,-39.97727593152901,-73.91113578914393,-0.3693687559795
267.0,-39.97727593152901,-73.90664421272334,-0.3693687559795
267.0,-39.97727593152901,-73.90215263630274,-0.3693687559795
267.0,-39.97727593152901,-73.89766105988214,-0.3693687559795
267.0,-39.97727593152901,-73.89316948346155,-0.3693687559795
267.0,-39.97727593152901,-73.88867790704094,-0.3693687559795
267.0,-39.97727593152901,-73.88418633062035,-0.3693687559795
267.0,-39.97727593152901,-73.87969475419975,-0.3693687559795
267.0,-39.97727593152901,-73.87520317777916,-0.3693687559795
197.0,-39.97727593152901,-73.87071160135855,-0.5014137911824822
197.0,-39.97727593152901,-73.86622002493796,-0.5014137911824822
197.0,-39.97727593152901,-73.86172844851735,-0.5014137911824822
197.0,-39.97727593152901,-73.85723687209676,-0.5014137911824822
197.0,-39.97727593152901,-73.85274529567616,-0.5014137911824822
197.0,-39.97727593152901,-73.84825371925557,-0.5014137911824822
197.0,-39.97727593152901,-73.84376214283498,-0.5014137911824822
197.0,-39.97727593152901,-73.83927056641437,-0.5014137911824822
197.0,-39.97727593152901,-73.83477898999378,-0.5014137911824822
197.0,-39.97727593152901,-73.83028741357317,-0.5014137911824822
197.0,-39.97727593152901,-73.82579583715258,-0.5014137911824822
197.0,-39.97727593152901,-73.82130426073198,-0.5014137911824822
197.0,-39.97727593152901,-73.81681268431139,-0.5014137911824822
197.0,-39.97727593152901,-73.81232110789078,-0.5014137911824822
197.0,-39.97727593152901,-73.80782953147019,-0.5014137911824822
197.0,-39.97727593152901,-73.80333795504959,-0.5014137911824822
197.0,-39.97727593152901,-73.798846378629,-0.5014137911824822
197.0,-39.97727593152901,-73.79435480220839,-0.5014137911824822
184.0,-39.97727593152901,-73.7898632257878,-0.5310621943345387
184.0,-39.97727593152901,-73.7853716493672,-0.5310621943345387
184.0,-39.97727593152901,-73.7808800729466,-0.5310621943345387
184.0,-39.97727593152901,-73.77638849652601,-0.5310621943345387
184.0,-39.97727593152901,-73.7718969201054,-0.5310621943345387
184.0,-39.97727593152901,-73.76740534368481,-0.5310621943345387
184.0,-39.97727593152901,-73.76291376726421,-0.5310621943345387
184.0,-39.97727593152901,-73.75842219084362,-0.5310621943345387
184.0,-39.97727593152901,-73.75393061442301,-0.5310621943345387
225.0,-39.97727593152901,-73.74943903800242,-0.4436974992327127
225.0,-39.97727593152901,-73.74494746158182,-0.4436974992327127
225.0,-39.97727593152901,-73.74045588516123,-0.4436974992327127
225.0,-39.97727593152901,-73.73596430874062,-0.4436974992327127
225.0,-39.97727593152901,-73.73147273232003,-0.4436974992327127
225.0,-39.97727593152901,-73.72698115589944,-0.4436974992327127
225.0,-39.97727593152901,-73.72248957947883,-0.4436974992327127
225.0,-39.97727593152901,-73.71799800305824,-0.4436974992327127
225.0,-39.97727593152901,-73.71350642663764,-0.4436974992327127
225.0,-39.97727593152901,-73.70901485021705,-0.4436974992327127
273.0,-39.97727593152901,-73.70452327379644,-0.3597173703033192
273.0,-39.97727593152901,-73.70003169737585,-0.3597173703033192
273.0,-39.97727593152901,-73.69554012095524,-0.3597173703033192
273.0,-39.97727593152901,-73.69104854453465,-0.3597173703033192
273.0,-39.97727593152901,-73.68655696811405,-0.3597173703033192
