temp_raw,lat,lon,temp
17081.0,-39.999733813632,-73.74943903800242,10.4972
17081.0,-39.999733813632,-73.74494746158182,10.4972
17081.0,-39.999733813632,-73.74045588516123,10.4972
17081.0,-39.999733813632,-73.73596430874062,10.4972
17081.0,-39.999733813632,-73.73147273232003,10.4972
17081.0,-39.999733813632,-73.72698115589944,10.4972
17081.0,-39.999733813632,-73.72248957947883,10.4972
17081.0,-39.999733813632,-73.71799800305824,10.4972
17081.0,-39.999733813632,-73.71350642663764,10.4972
17081.0,-39.999733813632,-73.70901485021705,10.4972
17714.0,-39.999733813632,-73.70452327379644,11.256799999999998
17714.0,-39.999733813632,-73.70003169737585,11.256799999999998
17714.0,-39.999733813632,-73.69554012095524,11.256799999999998
17714.0,-39.999733813632,-73.69104854453465,11.256799999999998
17714.0,-39.999733813632,-73.68655696811405,11.256799999999998
17714.0,-39.999733813632,-73.68206539169346,11.256799999999998
17714.0,-39.999733813632,-73.67757381527285,11.256799999999998
17714.0,-39.999733813632,-73.67308223885226,11.256799999999998
17714.0,-39.999733813632,-73.66859066243167,11.256799999999998
17081.0,-39.9952422372114,-73.74943903800242,10.4972
17081.0,-39.9952422372114,-73.74494746158182,10.4972
17081.0,-39.9952422372114,-73.74045588516123,10.4972
17081.0,-39.9952422372114,-73.73596430874062,10.4972
17081.0,-39.9952422372114,-73.73147273232003,10.4972
17081.0,-39.9952422372114,-73.72698115589944,10.4972
17081.0,-39.9952422372114,-73.72248957947883,10.4972
17081.0,-39.9952422372114,-73.71799800305824,10.4972
17081.0,-39.9952422372114,-73.71350642663764,10.4972
17081.0,-39.9952422372114,-73.70901485021705,10.4972
17714.0,-39.9952422372114,-73.70452327379644,11.256799999999998
17714.0,-39.9952422372114,-73.70003169737585,11.256799999999998
17714.0,-39.9952422372114,-73.69554012095524,11.256799999999998
17714.0,-39.9952422372114,-73.69104854453465,11.256799999999998
17714.0,-39.9952422372114,-73.68655696811405,11.256799999999998
17714.0,-39.9952422372114,-73.68206539169346,11.256799999999998
17714.0,-39.9952422372114,-73.67757381527285,11.256799999999998
17714.0,-39.9952422372114,-73.67308223885226,11.256799999999998
17714.0,-39.9952422372114,-73.66859066243167,11.256799999999998
17081.0,-39.9907506607908,-73.74943903800242,10.4972
17081.0,-39.9907506607908,-73.74494746158182,10.4972
17081.0,-39.9907506607908,-73.74045588516123,10.4972
17081.0,-39.9907506607908,-73.73596430874062,10.4972
17081.0,-39.9907506607908,-73.73147273232003,10.4972
17081.0,-39.9907506607908,-73.72698115589944,10.4972
17081.0,-39.9907506607908,-73.72248957947883,10.4972
17081.0,-39.9907506607908,-73.71799800305824,10.4972
17081.0,-39.9907506607908,-73.71350642663764,10.4972
17081.0,-39.9907506607908,-73.70901485021705,10.4972
17714.0,-39.9907506607908,-73.70452327379644,11.256799999999998
17714.0,-39.9907506607908,-73.70003169737585,11.256799999999998
17714.0,-39.9907506607908,-73.69554012095524,11.256799999999998
17714.0,-39.9907506607908,-73.69104854453465,11.256799999999998
17714.0,-39.9907506607908,-73.68655696811405,11.256799999999998
17714.0,-39.9907506607908,-73.68206539169346,11.256799999999998
17714.0,-39.9907506607908,-73.67757381527285,11.256799999999998
17714.0,-39.9907506607908,-73.67308223885226,11.256799999999998
17714.0,-39.9907506607908,-73.66859066243167,11.256799999999998
17081.0,-39.986259084370204,-73.74943903800242,10.4972
17081.0,-39.986259084370204,-73.74494746158182,10.4972
17081.0,-39.986259084370204,-73.74045588516123,10.4972
